Student_ID,Video_ID,Subject,Chapter,Video_Length,Watch_Time,Percentage_Completed,Number_of_Replays,Completion_Status
STU1783,VID14262,Mathematics,Algebra,33,17,51.52,4,Partially Completed
STU1783,VID14263,Mathematics,Probability,42,30,71.43,5,Partially Completed
STU1783,VID14264,Chemistry,Atoms,32,31,96.88,3,Completed
STU1784,VID14265,Mathematics,Algebra,42,34,80.95,3,Partially Completed
STU1784,VID14266,Chemistry,Organic Chemistry,64,14,21.88,5,Not Completed
STU1784,VID14267,Biology,Plant Physiology,72,70,97.22,0,Completed
STU1784,VID14268,Chemistry,Organic Chemistry,72,46,63.89,0,Partially Completed
STU1784,VID14269,Mathematics,Calculus,40,23,57.5,2,Partially Completed
STU1784,VID14270,Biology,Plant Physiology,27,27,100.0,2,Completed
STU1784,VID14271,Biology,Genetics,71,65,91.55,3,Completed
STU1784,VID14272,Biology,Genetics,56,53,94.64,2,Completed
STU1785,VID14273,Mathematics,Algebra,23,16,69.57,1,Partially Completed
STU1785,VID14274,Mathematics,Algebra,45,10,22.22,1,Not Completed
STU1785,VID14275,Biology,Cell,50,17,34.0,5,Not Completed
STU1785,VID14276,Biology,Cell,88,66,75.0,0,Partially Completed
STU1785,VID14277,Physics,Motion,23,16,69.57,1,Partially Completed
STU1785,VID14278,Chemistry,Atoms,62,59,95.16,2,Completed
STU1785,VID14279,Physics,Work and Energy,51,34,66.67,5,Partially Completed
STU1785,VID14280,Physics,Work and Energy,83,75,90.36,5,Completed
STU1786,VID14281,Mathematics,Probability,63,24,38.1,3,Not Completed
STU1786,VID14282,Physics,Motion,58,24,41.38,2,Not Completed
STU1786,VID14283,Chemistry,Atoms,31,10,32.26,0,Not Completed
STU1786,VID14284,Chemistry,Atoms,24,17,70.83,1,Partially Completed
STU1786,VID14285,Mathematics,Algebra,67,12,17.91,3,Not Completed
STU1786,VID14286,Biology,Genetics,47,14,29.79,4,Not Completed
STU1786,VID14287,Chemistry,Atoms,57,37,64.91,3,Partially Completed
STU1786,VID14288,Chemistry,Atoms,54,48,88.89,5,Partially Completed
STU1787,VID14289,Mathematics,Calculus,25,20,80.0,0,Partially Completed
STU1787,VID14290,Biology,Plant Physiology,25,14,56.0,1,Partially Completed
STU1787,VID14291,Biology,Plant Physiology,37,33,89.19,3,Partially Completed
STU1787,VID14292,Mathematics,Trigonometry,89,86,96.63,3,Completed
STU1787,VID14293,Physics,Laws of Motion,34,14,41.18,0,Not Completed
STU1787,VID14294,Mathematics,Calculus,20,13,65.0,5,Partially Completed
STU1787,VID14295,Physics,Laws of Motion,56,32,57.14,4,Partially Completed
STU1787,VID14296,Mathematics,Trigonometry,47,32,68.09,0,Partially Completed
STU1788,VID14297,Biology,Plant Physiology,65,14,21.54,2,Not Completed
STU1788,VID14298,Physics,Motion,21,12,57.14,0,Partially Completed
STU1788,VID14299,Chemistry,Chemical Bonding,40,21,52.5,3,Partially Completed
STU1788,VID14300,Mathematics,Trigonometry,69,61,88.41,5,Partially Completed
STU1788,VID14301,Mathematics,Algebra,32,15,46.88,1,Not Completed
STU1788,VID14302,Mathematics,Probability,78,77,98.72,3,Completed
STU1788,VID14303,Mathematics,Algebra,80,42,52.5,5,Partially Completed
STU1788,VID14304,Biology,Human Body,85,23,27.06,5,Not Completed
STU1789,VID14305,Physics,Work and Energy,88,75,85.23,3,Partially Completed
STU1789,VID14306,Mathematics,Probability,77,65,84.42,1,Partially Completed
STU1789,VID14307,Physics,Work and Energy,88,70,79.55,4,Partially Completed
STU1789,VID14308,Biology,Plant Physiology,58,41,70.69,0,Partially Completed
STU1789,VID14309,Chemistry,Organic Chemistry,27,27,100.0,3,Completed
STU1789,VID14310,Chemistry,Atoms,38,33,86.84,4,Partially Completed
STU1789,VID14311,Biology,Cell,47,34,72.34,3,Partially Completed
STU1789,VID14312,Mathematics,Probability,49,43,87.76,3,Partially Completed
STU1790,VID14313,Physics,Laws of Motion,21,18,85.71,2,Partially Completed
STU1790,VID14314,Physics,Work and Energy,33,24,72.73,2,Partially Completed
STU1790,VID14315,Physics,Laws of Motion,23,22,95.65,5,Completed
STU1790,VID14316,Chemistry,Atoms,78,44,56.41,5,Partially Completed
STU1790,VID14317,Mathematics,Trigonometry,75,68,90.67,3,Completed
STU1790,VID14318,Chemistry,Atoms,30,14,46.67,2,Not Completed
STU1790,VID14319,Physics,Electricity,35,30,85.71,2,Partially Completed
STU1790,VID14320,Mathematics,Trigonometry,65,34,52.31,1,Partially Completed
STU1791,VID14321,Physics,Motion,38,13,34.21,2,Not Completed
STU1791,VID14322,Mathematics,Probability,87,79,90.8,4,Completed
STU1791,VID14323,Mathematics,Trigonometry,38,38,100.0,4,Completed
STU1791,VID14324,Chemistry,Chemical Bonding,38,15,39.47,0,Not Completed
STU1791,VID14325,Biology,Cell,53,50,94.34,1,Completed
STU1791,VID14326,Physics,Motion,72,40,55.56,0,Partially Completed
STU1791,VID14327,Chemistry,Acids and Bases,42,15,35.71,4,Not Completed
STU1791,VID14328,Physics,Laws of Motion,59,34,57.63,2,Partially Completed
STU1792,VID14329,Biology,Genetics,49,48,97.96,0,Completed
STU1792,VID14330,Chemistry,Chemical Bonding,67,25,37.31,0,Not Completed
STU1792,VID14331,Biology,Plant Physiology,80,21,26.25,3,Not Completed
STU1792,VID14332,Chemistry,Acids and Bases,39,28,71.79,5,Partially Completed
STU1792,VID14333,Mathematics,Probability,72,18,25.0,4,Not Completed
STU1792,VID14334,Physics,Electricity,46,18,39.13,0,Not Completed
STU1792,VID14335,Mathematics,Algebra,87,19,21.84,1,Not Completed
STU1792,VID14336,Mathematics,Calculus,30,28,93.33,4,Completed
STU1793,VID14337,Physics,Electricity,63,17,26.98,4,Not Completed
STU1793,VID14338,Biology,Cell,88,27,30.68,5,Not Completed
STU1793,VID14339,Chemistry,Atoms,74,67,90.54,2,Completed
STU1793,VID14340,Biology,Human Body,49,41,83.67,5,Partially Completed
STU1793,VID14341,Chemistry,Chemical Bonding,85,81,95.29,5,Completed
STU1793,VID14342,Physics,Work and Energy,68,68,100.0,0,Completed
STU1793,VID14343,Chemistry,Organic Chemistry,43,16,37.21,1,Not Completed
STU1793,VID14344,Biology,Cell,40,30,75.0,5,Partially Completed
STU1794,VID14345,Physics,Electricity,78,15,19.23,4,Not Completed
STU1794,VID14346,Physics,Electricity,75,69,92.0,3,Completed
STU1794,VID14347,Physics,Electricity,31,19,61.29,5,Partially Completed
STU1794,VID14348,Physics,Electricity,48,48,100.0,0,Completed
STU1794,VID14349,Biology,Human Body,50,11,22.0,0,Not Completed
STU1794,VID14350,Chemistry,Atoms,58,23,39.66,3,Not Completed
STU1794,VID14351,Chemistry,Chemical Bonding,83,24,28.92,1,Not Completed
STU1794,VID14352,Chemistry,Chemical Bonding,53,35,66.04,1,Partially Completed
STU1795,VID14353,Physics,Motion,71,71,100.0,1,Completed
STU1795,VID14354,Chemistry,Chemical Bonding,45,28,62.22,3,Partially Completed
STU1795,VID14355,Physics,Electricity,84,13,15.48,3,Not Completed
STU1795,VID14356,Mathematics,Calculus,87,56,64.37,0,Partially Completed
STU1795,VID14357,Chemistry,Atoms,49,20,40.82,4,Not Completed
STU1795,VID14358,Physics,Motion,66,16,24.24,1,Not Completed
STU1795,VID14359,Biology,Cell,72,45,62.5,2,Partially Completed
STU1795,VID14360,Physics,Work and Energy,20,11,55.0,0,Partially Completed
STU1796,VID14361,Biology,Human Body,46,16,34.78,1,Not Completed
STU1796,VID14362,Biology,Human Body,68,62,91.18,2,Completed
STU1796,VID14363,Biology,Human Body,85,63,74.12,4,Partially Completed
STU1796,VID14364,Mathematics,Algebra,65,11,16.92,4,Not Completed
STU1796,VID14365,Biology,Human Body,80,32,40.0,3,Not Completed
STU1796,VID14366,Physics,Electricity,20,19,95.0,2,Completed
STU1796,VID14367,Biology,Human Body,86,53,61.63,3,Partially Completed
STU1796,VID14368,Physics,Electricity,72,25,34.72,0,Not Completed
STU1797,VID14369,Chemistry,Organic Chemistry,41,39,95.12,3,Completed
STU1797,VID14370,Mathematics,Trigonometry,72,26,36.11,5,Not Completed
STU1797,VID14371,Chemistry,Organic Chemistry,86,72,83.72,2,Partially Completed
STU1797,VID14372,Mathematics,Trigonometry,85,56,65.88,1,Partially Completed
STU1797,VID14373,Mathematics,Algebra,68,16,23.53,3,Not Completed
STU1797,VID14374,Mathematics,Algebra,38,19,50.0,4,Partially Completed
STU1797,VID14375,Chemistry,Organic Chemistry,41,40,97.56,4,Completed
STU1797,VID14376,Biology,Plant Physiology,79,17,21.52,4,Not Completed
STU1798,VID14377,Chemistry,Acids and Bases,63,58,92.06,5,Completed
STU1798,VID14378,Mathematics,Trigonometry,90,49,54.44,1,Partially Completed
STU1798,VID14379,Mathematics,Calculus,45,19,42.22,5,Not Completed
STU1798,VID14380,Physics,Work and Energy,50,24,48.0,4,Not Completed
STU1798,VID14381,Biology,Human Body,27,12,44.44,4,Not Completed
STU1798,VID14382,Biology,Human Body,50,39,78.0,5,Partially Completed
STU1798,VID14383,Physics,Electricity,81,19,23.46,5,Not Completed
STU1798,VID14384,Physics,Work and Energy,49,34,69.39,5,Partially Completed
STU1799,VID14385,Chemistry,Acids and Bases,31,28,90.32,1,Completed
STU1799,VID14386,Physics,Work and Energy,87,19,21.84,1,Not Completed
STU1799,VID14387,Biology,Genetics,27,21,77.78,2,Partially Completed
STU1799,VID14388,Biology,Genetics,58,55,94.83,3,Completed
STU1799,VID14389,Physics,Work and Energy,71,30,42.25,1,Not Completed
STU1799,VID14390,Mathematics,Trigonometry,53,51,96.23,5,Completed
STU1799,VID14391,Mathematics,Algebra,20,19,95.0,0,Completed
STU1799,VID14392,Physics,Electricity,64,50,78.12,3,Partially Completed
STU1800,VID14393,Chemistry,Chemical Bonding,30,13,43.33,3,Not Completed
STU1800,VID14394,Mathematics,Trigonometry,67,64,95.52,3,Completed
STU1800,VID14395,Biology,Cell,26,11,42.31,2,Not Completed
STU1800,VID14396,Chemistry,Acids and Bases,73,65,89.04,2,Partially Completed
STU1800,VID14397,Mathematics,Algebra,20,16,80.0,3,Partially Completed
STU1800,VID14398,Chemistry,Acids and Bases,72,10,13.89,3,Not Completed
STU1800,VID14399,Biology,Genetics,85,22,25.88,3,Not Completed
STU1800,VID14400,Chemistry,Organic Chemistry,34,18,52.94,4,Partially Completed
STU1801,VID14401,Chemistry,Atoms,84,17,20.24,2,Not Completed
STU1801,VID14402,Mathematics,Trigonometry,53,26,49.06,1,Not Completed
STU1801,VID14403,Physics,Motion,31,27,87.1,4,Partially Completed
STU1801,VID14404,Mathematics,Trigonometry,28,20,71.43,5,Partially Completed
STU1801,VID14405,Physics,Motion,21,12,57.14,5,Partially Completed
STU1801,VID14406,Physics,Laws of Motion,75,27,36.0,5,Not Completed
STU1801,VID14407,Physics,Motion,87,39,44.83,1,Not Completed
STU1801,VID14408,Physics,Motion,20,13,65.0,1,Partially Completed
STU1802,VID14409,Biology,Genetics,60,22,36.67,5,Not Completed
STU1802,VID14410,Biology,Genetics,60,52,86.67,5,Partially Completed
STU1802,VID14411,Chemistry,Acids and Bases,32,14,43.75,0,Not Completed
STU1802,VID14412,Physics,Laws of Motion,55,45,81.82,1,Partially Completed
STU1802,VID14413,Physics,Electricity,51,45,88.24,2,Partially Completed
STU1802,VID14414,Chemistry,Atoms,53,49,92.45,4,Completed
STU1802,VID14415,Chemistry,Acids and Bases,47,17,36.17,4,Not Completed
STU1802,VID14416,Mathematics,Algebra,62,38,61.29,2,Partially Completed
STU1803,VID14417,Physics,Motion,90,66,73.33,1,Partially Completed
STU1803,VID14418,Biology,Genetics,25,23,92.0,0,Completed
STU1803,VID14419,Chemistry,Atoms,80,54,67.5,5,Partially Completed
STU1803,VID14420,Mathematics,Probability,47,23,48.94,0,Not Completed
STU1803,VID14421,Biology,Plant Physiology,46,18,39.13,1,Not Completed
STU1803,VID14422,Biology,Plant Physiology,72,66,91.67,2,Completed
STU1803,VID14423,Physics,Work and Energy,89,50,56.18,5,Partially Completed
STU1803,VID14424,Biology,Plant Physiology,37,35,94.59,3,Completed
STU1804,VID14425,Chemistry,Organic Chemistry,56,32,57.14,3,Partially Completed
STU1804,VID14426,Physics,Motion,38,15,39.47,0,Not Completed
STU1804,VID14427,Biology,Plant Physiology,34,22,64.71,4,Partially Completed
STU1804,VID14428,Mathematics,Probability,31,10,32.26,5,Not Completed
STU1804,VID14429,Mathematics,Calculus,86,75,87.21,1,Partially Completed
STU1804,VID14430,Chemistry,Chemical Bonding,79,40,50.63,1,Partially Completed
STU1804,VID14431,Chemistry,Atoms,24,12,50.0,0,Partially Completed
STU1804,VID14432,Chemistry,Organic Chemistry,77,75,97.4,2,Completed
STU1805,VID14433,Physics,Work and Energy,44,44,100.0,4,Completed
STU1805,VID14434,Chemistry,Organic Chemistry,84,16,19.05,1,Not Completed
STU1805,VID14435,Biology,Cell,53,32,60.38,0,Partially Completed
STU1805,VID14436,Mathematics,Probability,45,43,95.56,3,Completed
STU1805,VID14437,Biology,Cell,68,32,47.06,4,Not Completed
STU1805,VID14438,Mathematics,Calculus,52,44,84.62,5,Partially Completed
STU1805,VID14439,Mathematics,Algebra,37,14,37.84,3,Not Completed
STU1805,VID14440,Chemistry,Organic Chemistry,23,14,60.87,3,Partially Completed
STU1806,VID14441,Chemistry,Atoms,68,37,54.41,3,Partially Completed
STU1806,VID14442,Biology,Human Body,56,10,17.86,4,Not Completed
STU1806,VID14443,Physics,Electricity,64,38,59.38,0,Partially Completed
STU1806,VID14444,Mathematics,Probability,81,50,61.73,4,Partially Completed
STU1806,VID14445,Mathematics,Algebra,54,17,31.48,5,Not Completed
STU1806,VID14446,Biology,Plant Physiology,58,13,22.41,0,Not Completed
STU1806,VID14447,Physics,Laws of Motion,49,36,73.47,2,Partially Completed
STU1806,VID14448,Chemistry,Acids and Bases,43,25,58.14,1,Partially Completed
STU1807,VID14449,Mathematics,Algebra,61,57,93.44,1,Completed
STU1807,VID14450,Biology,Plant Physiology,37,23,62.16,3,Partially Completed
STU1807,VID14451,Mathematics,Trigonometry,67,40,59.7,2,Partially Completed
STU1807,VID14452,Mathematics,Trigonometry,66,52,78.79,0,Partially Completed
STU1807,VID14453,Physics,Electricity,29,17,58.62,1,Partially Completed
STU1807,VID14454,Chemistry,Organic Chemistry,32,23,71.88,4,Partially Completed
STU1807,VID14455,Mathematics,Algebra,79,73,92.41,3,Completed
STU1807,VID14456,Biology,Plant Physiology,90,35,38.89,5,Not Completed
STU1808,VID14457,Biology,Human Body,71,43,60.56,3,Partially Completed
STU1808,VID14458,Mathematics,Trigonometry,34,28,82.35,1,Partially Completed
STU1808,VID14459,Chemistry,Organic Chemistry,28,21,75.0,2,Partially Completed
STU1808,VID14460,Chemistry,Chemical Bonding,69,19,27.54,2,Not Completed
STU1808,VID14461,Chemistry,Organic Chemistry,32,13,40.62,1,Not Completed
STU1808,VID14462,Chemistry,Acids and Bases,45,27,60.0,0,Partially Completed
STU1808,VID14463,Biology,Plant Physiology,29,12,41.38,5,Not Completed
STU1808,VID14464,Mathematics,Calculus,50,36,72.0,2,Partially Completed
STU1809,VID14465,Chemistry,Organic Chemistry,27,27,100.0,5,Completed
STU1809,VID14466,Mathematics,Probability,31,22,70.97,4,Partially Completed
STU1809,VID14467,Mathematics,Algebra,77,13,16.88,0,Not Completed
STU1809,VID14468,Physics,Electricity,60,60,100.0,1,Completed
STU1809,VID14469,Mathematics,Probability,24,10,41.67,5,Not Completed
STU1809,VID14470,Mathematics,Calculus,76,23,30.26,0,Not Completed
STU1809,VID14471,Mathematics,Algebra,59,27,45.76,0,Not Completed
STU1809,VID14472,Biology,Human Body,24,13,54.17,5,Partially Completed
STU1810,VID14473,Mathematics,Probability,43,14,32.56,3,Not Completed
STU1810,VID14474,Physics,Work and Energy,68,32,47.06,4,Not Completed
STU1810,VID14475,Biology,Human Body,69,10,14.49,4,Not Completed
STU1810,VID14476,Biology,Human Body,39,22,56.41,1,Partially Completed
STU1810,VID14477,Physics,Laws of Motion,33,19,57.58,1,Partially Completed
STU1810,VID14478,Mathematics,Trigonometry,59,14,23.73,5,Not Completed
STU1810,VID14479,Chemistry,Organic Chemistry,22,14,63.64,1,Partially Completed
STU1810,VID14480,Mathematics,Trigonometry,69,10,14.49,3,Not Completed
STU1811,VID14481,Biology,Human Body,73,51,69.86,5,Partially Completed
STU1811,VID14482,Mathematics,Trigonometry,51,29,56.86,4,Partially Completed
STU1811,VID14483,Physics,Electricity,22,12,54.55,0,Partially Completed
STU1811,VID14484,Mathematics,Calculus,70,37,52.86,3,Partially Completed
STU1811,VID14485,Mathematics,Algebra,88,74,84.09,5,Partially Completed
STU1811,VID14486,Physics,Laws of Motion,23,23,100.0,3,Completed
STU1811,VID14487,Physics,Work and Energy,40,35,87.5,2,Partially Completed
STU1811,VID14488,Chemistry,Chemical Bonding,71,60,84.51,5,Partially Completed
STU1812,VID14489,Physics,Motion,30,24,80.0,3,Partially Completed
STU1812,VID14490,Mathematics,Algebra,75,68,90.67,0,Completed
STU1812,VID14491,Physics,Electricity,68,61,89.71,0,Partially Completed
STU1812,VID14492,Chemistry,Organic Chemistry,68,10,14.71,1,Not Completed
STU1812,VID14493,Physics,Electricity,32,25,78.12,3,Partially Completed
STU1812,VID14494,Biology,Cell,84,16,19.05,2,Not Completed
STU1812,VID14495,Chemistry,Chemical Bonding,35,32,91.43,2,Completed
STU1812,VID14496,Mathematics,Algebra,57,27,47.37,3,Not Completed
STU1813,VID14497,Chemistry,Atoms,40,27,67.5,3,Partially Completed
STU1813,VID14498,Mathematics,Calculus,75,16,21.33,2,Not Completed
STU1813,VID14499,Chemistry,Atoms,81,72,88.89,5,Partially Completed
STU1813,VID14500,Mathematics,Algebra,62,32,51.61,4,Partially Completed
STU1813,VID14501,Biology,Genetics,57,56,98.25,1,Completed
STU1813,VID14502,Chemistry,Acids and Bases,68,45,66.18,1,Partially Completed
STU1813,VID14503,Mathematics,Probability,85,76,89.41,2,Partially Completed
STU1813,VID14504,Mathematics,Algebra,44,26,59.09,2,Partially Completed
STU1814,VID14505,Chemistry,Atoms,58,45,77.59,3,Partially Completed
STU1814,VID14506,Physics,Work and Energy,58,17,29.31,4,Not Completed
STU1814,VID14507,Chemistry,Atoms,84,26,30.95,5,Not Completed
STU1814,VID14508,Biology,Plant Physiology,32,24,75.0,0,Partially Completed
STU1814,VID14509,Mathematics,Calculus,44,22,50.0,0,Partially Completed
STU1814,VID14510,Chemistry,Chemical Bonding,43,16,37.21,2,Not Completed
STU1814,VID14511,Mathematics,Calculus,43,35,81.4,2,Partially Completed
STU1814,VID14512,Mathematics,Algebra,59,19,32.2,2,Not Completed
STU1815,VID14513,Biology,Plant Physiology,83,14,16.87,5,Not Completed
STU1815,VID14514,Chemistry,Organic Chemistry,59,53,89.83,2,Partially Completed
STU1815,VID14515,Physics,Electricity,54,37,68.52,5,Partially Completed
STU1815,VID14516,Chemistry,Acids and Bases,90,79,87.78,5,Partially Completed
STU1815,VID14517,Biology,Plant Physiology,89,60,67.42,4,Partially Completed
STU1815,VID14518,Physics,Electricity,52,45,86.54,1,Partially Completed
STU1815,VID14519,Mathematics,Trigonometry,72,55,76.39,1,Partially Completed
STU1815,VID14520,Physics,Laws of Motion,20,14,70.0,1,Partially Completed
STU1816,VID14521,Mathematics,Trigonometry,34,31,91.18,0,Completed
STU1816,VID14522,Biology,Human Body,42,39,92.86,4,Completed
STU1816,VID14523,Mathematics,Trigonometry,77,77,100.0,0,Completed
STU1816,VID14524,Chemistry,Atoms,78,21,26.92,1,Not Completed
STU1816,VID14525,Mathematics,Trigonometry,43,37,86.05,0,Partially Completed
STU1816,VID14526,Chemistry,Atoms,73,29,39.73,4,Not Completed
STU1816,VID14527,Chemistry,Atoms,86,63,73.26,2,Partially Completed
STU1816,VID14528,Mathematics,Trigonometry,79,26,32.91,1,Not Completed
STU1817,VID14529,Biology,Genetics,79,73,92.41,5,Completed
STU1817,VID14530,Biology,Genetics,47,28,59.57,3,Partially Completed
STU1817,VID14531,Biology,Human Body,68,66,97.06,5,Completed
STU1817,VID14532,Physics,Electricity,54,50,92.59,5,Completed
STU1817,VID14533,Mathematics,Algebra,67,39,58.21,2,Partially Completed
STU1817,VID14534,Biology,Human Body,47,42,89.36,5,Partially Completed
STU1817,VID14535,Chemistry,Organic Chemistry,21,19,90.48,2,Completed
STU1817,VID14536,Biology,Plant Physiology,86,10,11.63,1,Not Completed
STU1818,VID14537,Physics,Electricity,81,80,98.77,4,Completed
STU1818,VID14538,Chemistry,Chemical Bonding,62,37,59.68,4,Partially Completed
STU1818,VID14539,Chemistry,Atoms,57,18,31.58,5,Not Completed
STU1818,VID14540,Chemistry,Acids and Bases,86,73,84.88,0,Partially Completed
STU1818,VID14541,Physics,Electricity,70,33,47.14,0,Not Completed
STU1818,VID14542,Physics,Motion,63,59,93.65,0,Completed
STU1818,VID14543,Mathematics,Algebra,29,17,58.62,1,Partially Completed
STU1818,VID14544,Biology,Cell,79,65,82.28,1,Partially Completed
