Student_ID,Lecture_ID,Subject,Chapter,Faculty,Lecture_Date,Attendance_Percentage
STU1714,LEC17140,Mathematics,Probability,Dr. Priya,2026-07-07,92
STU1715,LEC17141,Mathematics,Trigonometry,Dr. Priya,2026-04-21,70
STU1715,LEC17142,Mathematics,Probability,Dr. Arun,2026-06-17,94
STU1715,LEC17143,Mathematics,Algebra,Dr. Priya,2026-07-08,63
STU1715,LEC17144,Biology,Human Body,Dr. Ravi,2026-07-17,87
STU1715,LEC17145,Chemistry,Chemical Bonding,Dr. Arun,2026-04-17,73
STU1715,LEC17146,Chemistry,Chemical Bonding,Dr. Ravi,2026-04-27,84
STU1715,LEC17147,Physics,Electricity,Dr. Kumar,2026-03-04,75
STU1715,LEC17148,Mathematics,Probability,Dr. Meena,2026-02-21,99
STU1715,LEC17149,Mathematics,Probability,Dr. Ravi,2026-02-20,99
STU1715,LEC17150,Chemistry,Chemical Bonding,Dr. Arun,2026-04-17,91
STU1716,LEC17151,Biology,Plant Physiology,Dr. Ravi,2026-02-13,52
STU1716,LEC17152,Biology,Genetics,Dr. Arun,2026-04-05,80
STU1716,LEC17153,Biology,Human Body,Dr. Kumar,2026-07-13,62
STU1716,LEC17154,Physics,Work and Energy,Dr. Arun,2026-01-29,76
STU1716,LEC17155,Chemistry,Organic Chemistry,Dr. Meena,2026-05-07,91
STU1716,LEC17156,Biology,Genetics,Dr. Kumar,2026-01-26,63
STU1716,LEC17157,Biology,Cell,Dr. Meena,2026-04-23,59
STU1716,LEC17158,Mathematics,Calculus,Dr. Arun,2026-06-20,79
STU1716,LEC17159,Chemistry,Organic Chemistry,Dr. Priya,2026-04-02,69
STU1716,LEC17160,Mathematics,Calculus,Dr. Meena,2026-05-13,74
STU1717,LEC17161,Biology,Human Body,Dr. Kumar,2026-04-25,56
STU1717,LEC17162,Mathematics,Trigonometry,Dr. Priya,2026-03-06,95
STU1717,LEC17163,Chemistry,Organic Chemistry,Dr. Priya,2026-04-14,89
STU1717,LEC17164,Biology,Cell,Dr. Kumar,2026-06-22,69
STU1717,LEC17165,Mathematics,Probability,Dr. Kumar,2026-07-07,73
STU1717,LEC17166,Biology,Plant Physiology,Dr. Kumar,2026-02-02,86
STU1717,LEC17167,Mathematics,Calculus,Dr. Arun,2026-03-09,89
STU1717,LEC17168,Mathematics,Probability,Dr. Kumar,2026-05-24,66
STU1717,LEC17169,Physics,Electricity,Dr. Meena,2026-05-24,69
STU1717,LEC17170,Physics,Work and Energy,Dr. Kumar,2026-07-12,59
STU1718,LEC17171,Biology,Human Body,Dr. Kumar,2026-03-25,70
STU1718,LEC17172,Chemistry,Acids and Bases,Dr. Priya,2026-04-27,88
STU1718,LEC17173,Chemistry,Chemical Bonding,Dr. Priya,2026-03-13,79
STU1718,LEC17174,Biology,Plant Physiology,Dr. Priya,2026-07-23,94
STU1718,LEC17175,Physics,Work and Energy,Dr. Meena,2026-01-31,61
STU1718,LEC17176,Physics,Electricity,Dr. Arun,2026-04-13,71
STU1718,LEC17177,Chemistry,Chemical Bonding,Dr. Meena,2026-07-17,55
STU1718,LEC17178,Biology,Cell,Dr. Meena,2026-04-17,66
STU1718,LEC17179,Chemistry,Acids and Bases,Dr. Arun,2026-02-16,91
STU1718,LEC17180,Chemistry,Chemical Bonding,Dr. Meena,2026-06-06,95
STU1719,LEC17181,Physics,Motion,Dr. Arun,2026-06-17,70
STU1719,LEC17182,Mathematics,Probability,Dr. Kumar,2026-07-05,53
STU1719,LEC17183,Biology,Plant Physiology,Dr. Priya,2026-03-30,95
STU1719,LEC17184,Physics,Laws of Motion,Dr. Ravi,2026-03-08,76
STU1719,LEC17185,Chemistry,Atoms,Dr. Arun,2026-04-29,97
STU1719,LEC17186,Biology,Genetics,Dr. Priya,2026-06-06,75
STU1719,LEC17187,Mathematics,Algebra,Dr. Ravi,2026-01-29,78
STU1719,LEC17188,Biology,Genetics,Dr. Ravi,2026-04-15,60
STU1719,LEC17189,Biology,Cell,Dr. Priya,2026-03-04,97
STU1719,LEC17190,Chemistry,Organic Chemistry,Dr. Priya,2026-04-26,57
STU1720,LEC17191,Physics,Electricity,Dr. Ravi,2026-02-11,79
STU1720,LEC17192,Chemistry,Acids and Bases,Dr. Arun,2026-03-18,52
STU1720,LEC17193,Biology,Plant Physiology,Dr. Arun,2026-05-05,84
STU1720,LEC17194,Physics,Electricity,Dr. Ravi,2026-04-12,59
STU1720,LEC17195,Physics,Work and Energy,Dr. Priya,2026-03-28,60
STU1720,LEC17196,Physics,Laws of Motion,Dr. Meena,2026-02-04,81
STU1720,LEC17197,Chemistry,Atoms,Dr. Meena,2026-02-10,98
STU1720,LEC17198,Biology,Human Body,Dr. Priya,2026-06-26,93
STU1720,LEC17199,Biology,Human Body,Dr. Priya,2026-05-15,80
STU1720,LEC17200,Biology,Genetics,Dr. Arun,2026-07-13,58
STU1721,LEC17201,Biology,Human Body,Dr. Ravi,2026-04-05,100
STU1721,LEC17202,Physics,Work and Energy,Dr. Kumar,2026-06-18,94
STU1721,LEC17203,Biology,Human Body,Dr. Kumar,2026-01-31,96
STU1721,LEC17204,Mathematics,Algebra,Dr. Ravi,2026-03-28,90
STU1721,LEC17205,Mathematics,Trigonometry,Dr. Kumar,2026-02-23,77
STU1721,LEC17206,Mathematics,Probability,Dr. Kumar,2026-06-20,73
STU1721,LEC17207,Mathematics,Probability,Dr. Arun,2026-03-09,62
STU1721,LEC17208,Mathematics,Algebra,Dr. Meena,2026-06-09,91
STU1721,LEC17209,Chemistry,Chemical Bonding,Dr. Ravi,2026-02-19,90
STU1721,LEC17210,Mathematics,Calculus,Dr. Meena,2026-06-15,84
STU1722,LEC17211,Chemistry,Chemical Bonding,Dr. Priya,2026-07-22,83
STU1722,LEC17212,Physics,Electricity,Dr. Kumar,2026-07-16,52
STU1722,LEC17213,Chemistry,Chemical Bonding,Dr. Ravi,2026-05-27,57
STU1722,LEC17214,Mathematics,Algebra,Dr. Priya,2026-06-03,62
STU1722,LEC17215,Mathematics,Probability,Dr. Meena,2026-02-02,72
STU1722,LEC17216,Chemistry,Chemical Bonding,Dr. Meena,2026-05-08,78
STU1722,LEC17217,Chemistry,Acids and Bases,Dr. Ravi,2026-01-25,85
STU1722,LEC17218,Mathematics,Calculus,Dr. Arun,2026-01-26,87
STU1722,LEC17219,Physics,Electricity,Dr. Meena,2026-03-13,90
STU1722,LEC17220,Physics,Laws of Motion,Dr. Ravi,2026-04-06,93
STU1723,LEC17221,Chemistry,Chemical Bonding,Dr. Kumar,2026-02-04,95
STU1723,LEC17222,Physics,Electricity,Dr. Meena,2026-02-21,99
STU1723,LEC17223,Biology,Human Body,Dr. Meena,2026-06-17,70
STU1723,LEC17224,Chemistry,Chemical Bonding,Dr. Arun,2026-07-21,74
STU1723,LEC17225,Biology,Genetics,Dr. Ravi,2026-03-23,83
STU1723,LEC17226,Chemistry,Chemical Bonding,Dr. Priya,2026-02-16,78
STU1723,LEC17227,Physics,Electricity,Dr. Ravi,2026-06-21,80
STU1723,LEC17228,Biology,Plant Physiology,Dr. Meena,2026-04-06,65
STU1723,LEC17229,Physics,Work and Energy,Dr. Priya,2026-04-01,87
STU1723,LEC17230,Mathematics,Algebra,Dr. Meena,2026-05-11,78
STU1724,LEC17231,Physics,Laws of Motion,Dr. Priya,2026-04-27,77
STU1724,LEC17232,Physics,Motion,Dr. Arun,2026-03-29,77
STU1724,LEC17233,Chemistry,Organic Chemistry,Dr. Priya,2026-04-18,59
STU1724,LEC17234,Physics,Motion,Dr. Arun,2026-05-26,69
STU1724,LEC17235,Biology,Cell,Dr. Priya,2026-04-19,54
STU1724,LEC17236,Mathematics,Algebra,Dr. Priya,2026-03-29,90
STU1724,LEC17237,Chemistry,Organic Chemistry,Dr. Meena,2026-05-30,62
STU1724,LEC17238,Physics,Work and Energy,Dr. Kumar,2026-05-17,90
STU1724,LEC17239,Mathematics,Trigonometry,Dr. Meena,2026-02-02,96
STU1724,LEC17240,Mathematics,Algebra,Dr. Kumar,2026-03-26,84
STU1725,LEC17241,Mathematics,Algebra,Dr. Priya,2026-03-27,50
STU1725,LEC17242,Chemistry,Chemical Bonding,Dr. Kumar,2026-04-04,70
STU1725,LEC17243,Chemistry,Atoms,Dr. Ravi,2026-04-12,50
STU1725,LEC17244,Biology,Cell,Dr. Priya,2026-03-06,69
STU1725,LEC17245,Chemistry,Atoms,Dr. Kumar,2026-03-16,85
STU1725,LEC17246,Mathematics,Trigonometry,Dr. Arun,2026-07-15,96
STU1725,LEC17247,Biology,Genetics,Dr. Kumar,2026-05-28,99
STU1725,LEC17248,Physics,Electricity,Dr. Arun,2026-07-03,80
STU1725,LEC17249,Chemistry,Organic Chemistry,Dr. Priya,2026-03-10,83
STU1725,LEC17250,Physics,Motion,Dr. Meena,2026-05-31,94
STU1726,LEC17251,Mathematics,Calculus,Dr. Arun,2026-07-19,76
STU1726,LEC17252,Chemistry,Chemical Bonding,Dr. Arun,2026-06-03,72
STU1726,LEC17253,Mathematics,Algebra,Dr. Arun,2026-05-31,64
STU1726,LEC17254,Biology,Cell,Dr. Meena,2026-05-29,70
STU1726,LEC17255,Biology,Cell,Dr. Arun,2026-03-30,66
STU1726,LEC17256,Physics,Work and Energy,Dr. Priya,2026-02-20,56
STU1726,LEC17257,Biology,Plant Physiology,Dr. Priya,2026-06-06,90
STU1726,LEC17258,Biology,Genetics,Dr. Priya,2026-01-26,87
STU1726,LEC17259,Chemistry,Chemical Bonding,Dr. Arun,2026-04-09,97
STU1726,LEC17260,Biology,Plant Physiology,Dr. Kumar,2026-07-13,84
STU1727,LEC17261,Mathematics,Calculus,Dr. Meena,2026-05-13,54
STU1727,LEC17262,Biology,Genetics,Dr. Priya,2026-06-20,78
STU1727,LEC17263,Mathematics,Trigonometry,Dr. Kumar,2026-06-09,92
STU1727,LEC17264,Biology,Plant Physiology,Dr. Meena,2026-01-29,78
STU1727,LEC17265,Mathematics,Algebra,Dr. Kumar,2026-03-15,56
STU1727,LEC17266,Mathematics,Probability,Dr. Meena,2026-05-29,74
STU1727,LEC17267,Mathematics,Trigonometry,Dr. Arun,2026-04-06,86
STU1727,LEC17268,Biology,Cell,Dr. Meena,2026-03-30,55
STU1727,LEC17269,Chemistry,Acids and Bases,Dr. Kumar,2026-06-05,85
STU1727,LEC17270,Mathematics,Probability,Dr. Meena,2026-07-23,72
STU1728,LEC17271,Chemistry,Atoms,Dr. Arun,2026-06-21,74
STU1728,LEC17272,Chemistry,Chemical Bonding,Dr. Arun,2026-02-13,98
STU1728,LEC17273,Biology,Cell,Dr. Ravi,2026-06-03,53
STU1728,LEC17274,Chemistry,Atoms,Dr. Arun,2026-02-20,90
STU1728,LEC17275,Chemistry,Organic Chemistry,Dr. Kumar,2026-02-13,53
STU1728,LEC17276,Mathematics,Calculus,Dr. Ravi,2026-07-16,61
STU1728,LEC17277,Biology,Cell,Dr. Ravi,2026-01-26,75
STU1728,LEC17278,Physics,Motion,Dr. Meena,2026-05-24,70
STU1728,LEC17279,Physics,Electricity,Dr. Ravi,2026-02-06,79
STU1728,LEC17280,Mathematics,Trigonometry,Dr. Priya,2026-04-22,54
STU1729,LEC17281,Biology,Cell,Dr. Meena,2026-06-15,76
STU1729,LEC17282,Biology,Plant Physiology,Dr. Arun,2026-03-01,82
STU1729,LEC17283,Physics,Laws of Motion,Dr. Kumar,2026-05-05,95
STU1729,LEC17284,Physics,Electricity,Dr. Priya,2026-03-27,94
STU1729,LEC17285,Biology,Human Body,Dr. Priya,2026-05-09,77
STU1729,LEC17286,Chemistry,Chemical Bonding,Dr. Meena,2026-06-29,55
STU1729,LEC17287,Physics,Laws of Motion,Dr. Arun,2026-04-13,71
STU1729,LEC17288,Biology,Human Body,Dr. Meena,2026-01-30,60
STU1729,LEC17289,Biology,Genetics,Dr. Ravi,2026-05-09,81
STU1729,LEC17290,Physics,Work and Energy,Dr. Kumar,2026-06-01,96
STU1730,LEC17291,Mathematics,Probability,Dr. Meena,2026-05-10,61
STU1730,LEC17292,Chemistry,Atoms,Dr. Priya,2026-04-27,75
STU1730,LEC17293,Biology,Cell,Dr. Ravi,2026-01-26,68
STU1730,LEC17294,Biology,Cell,Dr. Ravi,2026-06-10,77
STU1730,LEC17295,Biology,Plant Physiology,Dr. Kumar,2026-04-15,97
STU1730,LEC17296,Biology,Human Body,Dr. Kumar,2026-06-12,83
STU1730,LEC17297,Physics,Work and Energy,Dr. Meena,2026-05-14,53
STU1730,LEC17298,Mathematics,Algebra,Dr. Priya,2026-04-22,87
STU1730,LEC17299,Chemistry,Organic Chemistry,Dr. Priya,2026-06-30,99
STU1730,LEC17300,Chemistry,Chemical Bonding,Dr. Ravi,2026-05-30,51
STU1731,LEC17301,Chemistry,Organic Chemistry,Dr. Ravi,2026-03-14,82
STU1731,LEC17302,Physics,Motion,Dr. Priya,2026-07-11,98
STU1731,LEC17303,Mathematics,Probability,Dr. Priya,2026-05-19,97
STU1731,LEC17304,Physics,Electricity,Dr. Meena,2026-03-04,65
STU1731,LEC17305,Biology,Plant Physiology,Dr. Meena,2026-05-14,72
STU1731,LEC17306,Physics,Electricity,Dr. Arun,2026-06-11,63
STU1731,LEC17307,Biology,Plant Physiology,Dr. Meena,2026-03-20,51
STU1731,LEC17308,Chemistry,Chemical Bonding,Dr. Meena,2026-03-10,69
STU1731,LEC17309,Physics,Work and Energy,Dr. Priya,2026-02-16,84
STU1731,LEC17310,Chemistry,Organic Chemistry,Dr. Arun,2026-04-17,50
STU1732,LEC17311,Mathematics,Trigonometry,Dr. Kumar,2026-04-23,85
STU1732,LEC17312,Chemistry,Chemical Bonding,Dr. Meena,2026-06-26,98
STU1732,LEC17313,Physics,Motion,Dr. Arun,2026-05-07,77
STU1732,LEC17314,Biology,Cell,Dr. Arun,2026-03-31,54
STU1732,LEC17315,Physics,Laws of Motion,Dr. Meena,2026-01-26,53
STU1732,LEC17316,Chemistry,Chemical Bonding,Dr. Priya,2026-07-18,68
STU1732,LEC17317,Physics,Laws of Motion,Dr. Meena,2026-04-07,52
STU1732,LEC17318,Mathematics,Trigonometry,Dr. Meena,2026-02-22,67
STU1732,LEC17319,Mathematics,Calculus,Dr. Meena,2026-04-01,91
STU1732,LEC17320,Biology,Plant Physiology,Dr. Priya,2026-06-27,86
STU1733,LEC17321,Mathematics,Algebra,Dr. Ravi,2026-05-09,55
STU1733,LEC17322,Chemistry,Organic Chemistry,Dr. Arun,2026-05-22,82
STU1733,LEC17323,Mathematics,Trigonometry,Dr. Meena,2026-05-21,78
STU1733,LEC17324,Mathematics,Calculus,Dr. Meena,2026-01-28,88
STU1733,LEC17325,Chemistry,Chemical Bonding,Dr. Meena,2026-05-30,92
STU1733,LEC17326,Physics,Motion,Dr. Ravi,2026-06-30,59
STU1733,LEC17327,Mathematics,Probability,Dr. Meena,2026-04-13,72
STU1733,LEC17328,Mathematics,Probability,Dr. Ravi,2026-04-16,90
STU1733,LEC17329,Biology,Genetics,Dr. Priya,2026-04-24,80
STU1733,LEC17330,Physics,Motion,Dr. Ravi,2026-06-02,62
STU1734,LEC17331,Mathematics,Algebra,Dr. Meena,2026-05-26,51
STU1734,LEC17332,Biology,Cell,Dr. Meena,2026-02-16,70
STU1734,LEC17333,Physics,Motion,Dr. Meena,2026-03-08,53
STU1734,LEC17334,Chemistry,Organic Chemistry,Dr. Meena,2026-05-12,54
STU1734,LEC17335,Chemistry,Acids and Bases,Dr. Priya,2026-05-12,68
STU1734,LEC17336,Chemistry,Atoms,Dr. Meena,2026-03-15,87
STU1734,LEC17337,Mathematics,Calculus,Dr. Priya,2026-03-27,94
STU1734,LEC17338,Mathematics,Calculus,Dr. Arun,2026-01-29,69
STU1734,LEC17339,Chemistry,Organic Chemistry,Dr. Priya,2026-07-06,67
STU1734,LEC17340,Mathematics,Probability,Dr. Arun,2026-06-06,98
STU1735,LEC17341,Chemistry,Organic Chemistry,Dr. Ravi,2026-07-16,94
STU1735,LEC17342,Chemistry,Atoms,Dr. Kumar,2026-01-26,68
STU1735,LEC17343,Chemistry,Chemical Bonding,Dr. Priya,2026-02-28,80
STU1735,LEC17344,Chemistry,Acids and Bases,Dr. Ravi,2026-07-03,96
STU1735,LEC17345,Biology,Plant Physiology,Dr. Arun,2026-04-04,50
STU1735,LEC17346,Biology,Plant Physiology,Dr. Kumar,2026-04-09,57
STU1735,LEC17347,Physics,Electricity,Dr. Arun,2026-02-24,71
STU1735,LEC17348,Biology,Human Body,Dr. Kumar,2026-01-31,55
STU1735,LEC17349,Mathematics,Algebra,Dr. Priya,2026-07-09,70
STU1735,LEC17350,Mathematics,Calculus,Dr. Ravi,2026-03-09,56
STU1736,LEC17351,Physics,Motion,Dr. Meena,2026-05-01,75
STU1736,LEC17352,Physics,Work and Energy,Dr. Meena,2026-03-27,93
STU1736,LEC17353,Biology,Plant Physiology,Dr. Priya,2026-05-10,90
STU1736,LEC17354,Physics,Laws of Motion,Dr. Meena,2026-03-08,51
STU1736,LEC17355,Physics,Work and Energy,Dr. Priya,2026-04-28,84
STU1736,LEC17356,Physics,Motion,Dr. Meena,2026-07-08,65
STU1736,LEC17357,Chemistry,Organic Chemistry,Dr. Ravi,2026-04-23,58
STU1736,LEC17358,Chemistry,Organic Chemistry,Dr. Ravi,2026-02-23,94
STU1736,LEC17359,Physics,Motion,Dr. Ravi,2026-06-07,93
STU1736,LEC17360,Biology,Plant Physiology,Dr. Priya,2026-03-30,54
STU1737,LEC17361,Physics,Electricity,Dr. Priya,2026-07-05,92
STU1737,LEC17362,Physics,Motion,Dr. Meena,2026-03-10,71
STU1737,LEC17363,Physics,Electricity,Dr. Ravi,2026-02-09,52
STU1737,LEC17364,Physics,Work and Energy,Dr. Meena,2026-07-04,61
STU1737,LEC17365,Physics,Work and Energy,Dr. Priya,2026-04-22,71
STU1737,LEC17366,Biology,Cell,Dr. Kumar,2026-02-14,89
STU1737,LEC17367,Chemistry,Acids and Bases,Dr. Ravi,2026-06-29,78
STU1737,LEC17368,Physics,Electricity,Dr. Kumar,2026-06-13,61
STU1737,LEC17369,Physics,Motion,Dr. Arun,2026-02-09,70
STU1737,LEC17370,Mathematics,Algebra,Dr. Kumar,2026-06-29,97
STU1738,LEC17371,Biology,Cell,Dr. Kumar,2026-05-29,91
STU1738,LEC17372,Mathematics,Trigonometry,Dr. Ravi,2026-06-14,88
STU1738,LEC17373,Mathematics,Trigonometry,Dr. Priya,2026-02-11,58
STU1738,LEC17374,Mathematics,Calculus,Dr. Arun,2026-01-25,62
STU1738,LEC17375,Chemistry,Acids and Bases,Dr. Ravi,2026-04-23,60
STU1738,LEC17376,Chemistry,Chemical Bonding,Dr. Kumar,2026-07-08,61
STU1738,LEC17377,Mathematics,Trigonometry,Dr. Kumar,2026-02-02,59
STU1738,LEC17378,Mathematics,Trigonometry,Dr. Priya,2026-03-10,94
STU1738,LEC17379,Physics,Laws of Motion,Dr. Meena,2026-07-22,90
STU1738,LEC17380,Physics,Laws of Motion,Dr. Priya,2026-02-15,58
STU1739,LEC17381,Biology,Plant Physiology,Dr. Ravi,2026-05-16,50
STU1739,LEC17382,Mathematics,Probability,Dr. Arun,2026-05-11,69
STU1739,LEC17383,Biology,Genetics,Dr. Kumar,2026-05-14,88
STU1739,LEC17384,Physics,Motion,Dr. Kumar,2026-02-10,97
STU1739,LEC17385,Biology,Cell,Dr. Ravi,2026-02-06,81
STU1739,LEC17386,Biology,Plant Physiology,Dr. Meena,2026-03-19,83
STU1739,LEC17387,Mathematics,Calculus,Dr. Priya,2026-03-03,62
STU1739,LEC17388,Mathematics,Trigonometry,Dr. Priya,2026-01-23,72
STU1739,LEC17389,Biology,Human Body,Dr. Priya,2026-02-12,79
STU1739,LEC17390,Physics,Motion,Dr. Kumar,2026-02-05,82
STU1740,LEC17391,Physics,Laws of Motion,Dr. Priya,2026-04-04,97
STU1740,LEC17392,Biology,Cell,Dr. Priya,2026-05-25,75
STU1740,LEC17393,Chemistry,Organic Chemistry,Dr. Arun,2026-03-09,51
STU1740,LEC17394,Biology,Cell,Dr. Arun,2026-04-12,53
STU1740,LEC17395,Chemistry,Chemical Bonding,Dr. Arun,2026-03-06,56
STU1740,LEC17396,Physics,Electricity,Dr. Priya,2026-06-22,96
STU1740,LEC17397,Biology,Human Body,Dr. Arun,2026-03-25,93
STU1740,LEC17398,Biology,Genetics,Dr. Meena,2026-05-23,60
STU1740,LEC17399,Mathematics,Trigonometry,Dr. Kumar,2026-03-13,65
STU1740,LEC17400,Mathematics,Trigonometry,Dr. Meena,2026-02-21,100
STU1741,LEC17401,Physics,Laws of Motion,Dr. Meena,2026-01-23,65
STU1741,LEC17402,Chemistry,Chemical Bonding,Dr. Meena,2026-07-03,89
STU1741,LEC17403,Chemistry,Organic Chemistry,Dr. Priya,2026-01-24,90
STU1741,LEC17404,Biology,Cell,Dr. Priya,2026-05-24,61
STU1741,LEC17405,Mathematics,Algebra,Dr. Kumar,2026-01-29,87
STU1741,LEC17406,Biology,Human Body,Dr. Kumar,2026-04-18,54
STU1741,LEC17407,Physics,Laws of Motion,Dr. Ravi,2026-06-24,65
STU1741,LEC17408,Mathematics,Algebra,Dr. Ravi,2026-06-29,99
STU1741,LEC17409,Biology,Human Body,Dr. Meena,2026-03-15,79
STU1741,LEC17410,Mathematics,Probability,Dr. Arun,2026-06-23,97
STU1742,LEC17411,Mathematics,Algebra,Dr. Meena,2026-04-16,54
STU1742,LEC17412,Chemistry,Atoms,Dr. Priya,2026-03-23,60
STU1742,LEC17413,Chemistry,Acids and Bases,Dr. Arun,2026-04-06,61
STU1742,LEC17414,Chemistry,Atoms,Dr. Priya,2026-06-03,84
STU1742,LEC17415,Mathematics,Trigonometry,Dr. Priya,2026-05-02,58
STU1742,LEC17416,Physics,Laws of Motion,Dr. Priya,2026-03-04,98
STU1742,LEC17417,Physics,Motion,Dr. Kumar,2026-05-26,68
STU1742,LEC17418,Chemistry,Acids and Bases,Dr. Meena,2026-01-30,50
STU1742,LEC17419,Chemistry,Atoms,Dr. Priya,2026-07-04,88
STU1742,LEC17420,Chemistry,Atoms,Dr. Ravi,2026-04-09,71
STU1743,LEC17421,Biology,Genetics,Dr. Kumar,2026-02-21,60
STU1743,LEC17422,Physics,Electricity,Dr. Arun,2026-04-04,59
STU1743,LEC17423,Physics,Motion,Dr. Priya,2026-06-07,70
STU1743,LEC17424,Mathematics,Probability,Dr. Ravi,2026-02-19,63
STU1743,LEC17425,Physics,Electricity,Dr. Kumar,2026-06-03,77
STU1743,LEC17426,Chemistry,Chemical Bonding,Dr. Kumar,2026-02-22,67
STU1743,LEC17427,Chemistry,Organic Chemistry,Dr. Arun,2026-03-08,69
STU1743,LEC17428,Chemistry,Organic Chemistry,Dr. Priya,2026-04-05,50
STU1743,LEC17429,Mathematics,Trigonometry,Dr. Arun,2026-04-09,89
STU1743,LEC17430,Biology,Genetics,Dr. Meena,2026-04-04,76
STU1744,LEC17431,Chemistry,Atoms,Dr. Kumar,2026-01-23,97
STU1744,LEC17432,Biology,Plant Physiology,Dr. Priya,2026-05-20,99
STU1744,LEC17433,Chemistry,Acids and Bases,Dr. Priya,2026-04-30,79
STU1744,LEC17434,Chemistry,Organic Chemistry,Dr. Meena,2026-06-15,81
STU1744,LEC17435,Mathematics,Algebra,Dr. Priya,2026-05-26,87
STU1744,LEC17436,Physics,Work and Energy,Dr. Priya,2026-05-25,50
STU1744,LEC17437,Chemistry,Organic Chemistry,Dr. Arun,2026-02-19,99
STU1744,LEC17438,Biology,Human Body,Dr. Kumar,2026-07-09,100
STU1744,LEC17439,Mathematics,Trigonometry,Dr. Kumar,2026-06-22,69
STU1744,LEC17440,Physics,Motion,Dr. Priya,2026-05-06,87
STU1745,LEC17441,Biology,Human Body,Dr. Priya,2026-04-11,89
STU1745,LEC17442,Mathematics,Trigonometry,Dr. Priya,2026-04-16,96
STU1745,LEC17443,Biology,Cell,Dr. Ravi,2026-06-01,87
STU1745,LEC17444,Mathematics,Trigonometry,Dr. Ravi,2026-03-17,68
STU1745,LEC17445,Physics,Work and Energy,Dr. Meena,2026-03-22,93
STU1745,LEC17446,Chemistry,Atoms,Dr. Priya,2026-07-12,92
STU1745,LEC17447,Mathematics,Trigonometry,Dr. Kumar,2026-03-18,59
STU1745,LEC17448,Physics,Motion,Dr. Arun,2026-05-04,91
STU1745,LEC17449,Physics,Electricity,Dr. Arun,2026-06-09,85
STU1745,LEC17450,Mathematics,Algebra,Dr. Arun,2026-05-27,72
STU1746,LEC17451,Biology,Human Body,Dr. Ravi,2026-02-19,80
STU1746,LEC17452,Physics,Laws of Motion,Dr. Priya,2026-03-27,57
STU1746,LEC17453,Biology,Cell,Dr. Priya,2026-05-19,89
STU1746,LEC17454,Mathematics,Algebra,Dr. Ravi,2026-05-20,100
STU1746,LEC17455,Mathematics,Trigonometry,Dr. Priya,2026-03-10,92
STU1746,LEC17456,Mathematics,Calculus,Dr. Kumar,2026-03-18,58
STU1746,LEC17457,Physics,Electricity,Dr. Ravi,2026-04-25,84
STU1746,LEC17458,Physics,Electricity,Dr. Ravi,2026-01-29,54
STU1746,LEC17459,Chemistry,Acids and Bases,Dr. Meena,2026-07-04,63
STU1746,LEC17460,Biology,Genetics,Dr. Priya,2026-03-02,67
STU1747,LEC17461,Mathematics,Probability,Dr. Priya,2026-02-28,77
STU1747,LEC17462,Mathematics,Calculus,Dr. Meena,2026-02-19,57
STU1747,LEC17463,Mathematics,Probability,Dr. Meena,2026-07-12,58
STU1747,LEC17464,Chemistry,Acids and Bases,Dr. Arun,2026-06-29,55
STU1747,LEC17465,Biology,Genetics,Dr. Meena,2026-05-06,67
STU1747,LEC17466,Mathematics,Probability,Dr. Ravi,2026-07-04,93
STU1747,LEC17467,Chemistry,Organic Chemistry,Dr. Kumar,2026-07-02,72
STU1747,LEC17468,Mathematics,Calculus,Dr. Meena,2026-06-07,56
STU1747,LEC17469,Biology,Genetics,Dr. Arun,2026-07-11,64
STU1747,LEC17470,Biology,Cell,Dr. Meena,2026-04-05,95
STU1748,LEC17471,Mathematics,Calculus,Dr. Meena,2026-05-26,96
STU1748,LEC17472,Physics,Electricity,Dr. Meena,2026-06-10,69
STU1748,LEC17473,Physics,Motion,Dr. Priya,2026-07-11,74
STU1748,LEC17474,Physics,Laws of Motion,Dr. Ravi,2026-03-11,79
STU1748,LEC17475,Physics,Motion,Dr. Meena,2026-04-22,98
STU1748,LEC17476,Physics,Motion,Dr. Kumar,2026-06-25,77
STU1748,LEC17477,Mathematics,Algebra,Dr. Priya,2026-01-31,99
STU1748,LEC17478,Chemistry,Chemical Bonding,Dr. Arun,2026-06-04,93
STU1748,LEC17479,Biology,Cell,Dr. Kumar,2026-05-05,99
STU1748,LEC17480,Physics,Work and Energy,Dr. Ravi,2026-06-02,69
STU1749,LEC17481,Mathematics,Probability,Dr. Arun,2026-06-26,66
STU1749,LEC17482,Physics,Motion,Dr. Priya,2026-07-22,67
STU1749,LEC17483,Chemistry,Chemical Bonding,Dr. Ravi,2026-06-27,76
STU1749,LEC17484,Physics,Electricity,Dr. Ravi,2026-04-02,55
STU1749,LEC17485,Chemistry,Chemical Bonding,Dr. Kumar,2026-06-30,80
STU1749,LEC17486,Chemistry,Acids and Bases,Dr. Priya,2026-03-18,94
STU1749,LEC17487,Physics,Electricity,Dr. Meena,2026-04-16,78
STU1749,LEC17488,Chemistry,Chemical Bonding,Dr. Ravi,2026-05-09,76
STU1749,LEC17489,Biology,Human Body,Dr. Meena,2026-03-04,96
STU1749,LEC17490,Biology,Plant Physiology,Dr. Arun,2026-03-27,87
STU1750,LEC17491,Mathematics,Probability,Dr. Priya,2026-04-14,78
STU1750,LEC17492,Biology,Human Body,Dr. Arun,2026-03-14,87
